host-timestamp,market-timestamp,selected-company,cashflow,form-action,chart-type,is_news_description_displayed,news_title,deleted-request,MC.PA-shares,OR.PA-shares,RMS.PA-shares,TTE.PA-shares,SAN.PA-shares,AIR.PA-shares,SU.PA-shares,AI.PA-shares,EL.PA-shares,BNP.PA-shares,KER.PA-shares,DG.PA-shares,CS.PA-shares,SAF.PA-shares,RI.PA-shares,DSY.PA-shares,STLAM.MI-shares,BN.PA-shares,STMPA.PA-shares,ACA.PA-shares,MC.PA-totals,OR.PA-totals,RMS.PA-totals,TTE.PA-totals,SAN.PA-totals,AIR.PA-totals,SU.PA-totals,AI.PA-totals,EL.PA-totals,BNP.PA-totals,KER.PA-totals,DG.PA-totals,CS.PA-totals,SAF.PA-totals,RI.PA-totals,DSY.PA-totals,STLAM.MI-totals,BN.PA-totals,STMPA.PA-totals,ACA.PA-totals,action-0,price-0,shares-0,action-1,price-1,shares-1,action-2,price-2,shares-2,action-3,price-3,shares-3,action-4,price-4,shares-4,action-5,price-5,shares-5,action-6,price-6,shares-6,action-7,price-7,shares-7,action-8,price-8,shares-8
1719571299.772755,2005-06-23T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571304.774367,2005-06-24T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571309.77656,2005-06-25T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571314.800343,2005-06-26T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571319.779614,2005-06-27T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571324.763573,2005-06-28T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571329.77291,2005-06-29T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571334.778396,2005-06-30T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571339.778579,2005-07-01T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571344.764448,2005-07-02T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571349.767143,2005-07-03T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571354.793311,2005-07-04T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571359.764858,2005-07-05T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571364.777064,2005-07-06T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571369.77452,2005-07-07T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571374.77092,2005-07-08T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571379.775446,2005-07-09T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571384.770866,2005-07-10T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571389.776997,2005-07-11T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571394.775192,2005-07-12T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571399.767825,2005-07-13T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571404.782495,2005-07-14T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571409.777479,2005-07-15T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571414.77756,2005-07-16T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571419.764792,2005-07-17T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571424.763488,2005-07-18T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571429.77921,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571434.7736,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571439.774815,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571444.784033,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571449.76482,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571454.762738,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571459.773181,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571464.779571,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571469.783614,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571474.778095,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571479.770592,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571484.77826,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571489.783947,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571494.766074,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571499.769595,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571504.768959,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571509.767587,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571514.775143,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
1719571519.777213,2005-07-19T00:00:00,OR.PA,100000,sell,market,False,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buy,10,1,buy,20,1,buy,30,1,buy,30,1,buy,30,1,,,,,,,,,,,,
